video_ID,group,text
-_Cw5A9gBiM,Политические,цвет продажной оппозиции.
-_Cw5A9gBiM,Политические,Благодарность за конструктивный контент и для более активной рекомендации этого видео!
-_Cw5A9gBiM,Политические,Соболь хорошая.
-_Cw5A9gBiM,Политические,"Пивоваров давно уже продался, не показывайте его."
-_Cw5A9gBiM,Политические,Очень интересно и нужно! Обязательно буду смотреть.
-_Cw5A9gBiM,Политические,"Венедиктов такой смешной. антимонопольный комитет говорит должен быть а то что там все купят не? я думаю 100 лишних гавриков разводить, оно надо? Ничего этой стране не поможет, толшько если метеорит прилетет."
-_Cw5A9gBiM,Политические,"Свободные СМИ в стране периферийного капитализма не выживут. Либо будут куплены, либо задавлены теми кого купили. Начинать строительство России будущего стоит с экономического фундамента. А коррупция всего лишь его следствие."
-_Cw5A9gBiM,Политические,За Любовь.
-_Cw5A9gBiM,Политические,"Очень интересная тема. Мне понравилось, что на один и тот же вопрос отвечали разные журналисты, имея свое мнение и их ответы мне тоже очень понравились. Мне показались ответы искренними, меня совка не покоробило ни разу. Спасибо."
-_Cw5A9gBiM,Политические,Хабаровск во все города.
-_Cw5A9gBiM,Политические,Путлер готовит 3 мировую!
-_Cw5A9gBiM,Политические,Это сарказм? Или вы серьёзно?
-_Cw5A9gBiM,Политические,Прямо формат редакции но очень интересно.
-_Cw5A9gBiM,Политические,Группа про кремлевской оппозиции нежно подлмзывает власти с возмущенным лицом.
-_Cw5A9gBiM,Политические,Очень интересно! Спасибо!
-_Cw5A9gBiM,Политические,"- Что же будет, если Тупин уйдет?. - Далеко не уйдет!"
-_Cw5A9gBiM,Политические,Ха-ха-ха!
-_Cw5A9gBiM,Политические,"Да да, ещё такие же репортажи."
-_Cw5A9gBiM,Политические,Хороший формат.
-_Cw5A9gBiM,Политические,Обалденно.
-_Cw5A9gBiM,Политические,что за времена Владимира Ельцина? у Венедиктова кукуха поехала?
-_Cw5A9gBiM,Политические,"Мне нравится идея создания таких видео. Что бы кремлеботы не говорили потом, что, якобы, у оппозиции нет позитивной повестки."
-_Cw5A9gBiM,Политические,Образ будущих сми пархатые и праститутки с власовкаим!
-_Cw5A9gBiM,Политические,"Вопрос собственности - это подмена сути. Контроль повестки - вот суть! Частные СМИ частная повестка и частная точка зрения! Плейбой, или. - пожалуйста. Поэтому для общества важны ОБЩЕСТВЕННЫЕ СМИ - без давления власти, малейшее давление должно быть уголовным наказанием. Управлять СМИ должен Общественный Совет - из специалистов в разных областях, избранных голосованием! ВОТ ГДЕ КОНКУРЕНЦИЯ! Если государство не олигархическое, не захвачено бандой, а принадлежит народу - то СМИ могут быть и государственными,."
-_Cw5A9gBiM,Политические,"Причины. 1. Бедность населения, в т. ч. и журналистов. Трудно быть гордым и голодным. Достаток, как форма влияния на содержание наполнение журналистики - у государства деньги есть всегда, будь нефтедоллары и налоги, вливаемые в госсми или деньги придворных олигархов. Соответственно, нет денег у журналиста и их много у государства, значит, кого-то купят и со значительно большей вероятностью, чем в случае, если бы этого не было. Это системна, проблема, она создана искуственно и целегаправленно. Никакой ошибки здесь нет - это форма контроля. 2. Искуственное регулирование, как было справедливо сказано, при помоши законодательства. Официальная цензура с благими намерениями. Это тоже системная проблема и это не ошибка, это целенправленно созданное явление. 3. Админресурс и влияние власти через неформализованное, неофициальное воздействие. Тут просто без комментариев. Закрыть, посадить, уничтожить по звонку. Так вот мне не понятен смысл репортажа. У нас есть ситуация искусственно созданная государством, точнее, лицами, узурпировавшими власть. Вы спашиваете каким должно быть сми в прекрасной россии будущего? Ответ не таким, как сейчас. Но это возможно, если полностью изменится и политмческий строй и общество повзрослеет и т. д. и т. п. А любые рецепты в текущей ситуации и на данном этапе развития просто не действенны. Обратите внимание, журналисты говорят я не знаю. Почему? Потому что в текущем нашем мироощущении - никак."
-_Cw5A9gBiM,Политические,"Почему с Пивоваровым вообще общаются хотя бы после скандала с норникелем, когда ему заплатили за репортаж и все вскрылось?"
-_Cw5A9gBiM,Политические,Путина в отставку выходим на акции протеста.
-_Cw5A9gBiM,Политические,Свободу Фургалу.
-_Cw5A9gBiM,Политические,"Хабаровск, Комсомольск на Амуре МОЛОДЦЫ."
-_Cw5A9gBiM,Политические,"Молодые, честные и внешнепривлекательные СМИ- это Маша Борзунова!"
-_Cw5A9gBiM,Политические,Заебись. Спасибо. Россия Будет Свободной!
-_Cw5A9gBiM,Политические,Отличный формат.
-_Cw5A9gBiM,Политические,"Отличные герои программы, было интересно послушать. Спасибо!"
-_Cw5A9gBiM,Политические,"2102 фу какая мерзость, перхоть у венедиктова."
-_Cw5A9gBiM,Политические,Для меня государство это раковая опухоль на теле человека! само себя поедает вместе с ним и думает что оно будет жить! а СМИ! оповещают что раковой опухолью быть хорошо! При диктате неможет быть правдивых СМИ!
-_Cw5A9gBiM,Политические,Всё в капитализме продаётся и покупается но. не на деньги налогоплатильщиковкамень в государственные сми.
-_Cw5A9gBiM,Политические,"Любовь, вам стоит задуматься о ведении своего канала, прям под брендом Любовь Соболь. Может пойти."
-_Cw5A9gBiM,Политические,"Дико не хватает на нашем ТВ действительно важной социальной повестки - смертность на дорогах, домашнее насилие, несправедливые города среда для машин, недоступность для маломобильных, грязь, мусор, культура потребления."
-_Cw5A9gBiM,Политические,Пишем комментарии в топ.
-_Cw5A9gBiM,Политические,"ЭТО ОЧЕНЬ ИНТЕРЕСНАЯ И ВАЖНАЯ ТЕМА! в тот момент, когда повар душит, мать его за ногу."
-_Cw5A9gBiM,Политические,Ваш комментарий понравился Шамаичу.
-_Cw5A9gBiM,Политические,"Какой позитивный ролик! Пришло время готовиться к Прекрасной России будущего, чтобы она стала скорее прекрасной и настоящей!"
-_Cw5A9gBiM,Политические,Мечты сбываютсяГазпром.
-_Cw5A9gBiM,Политические,Осталось за самым малым.
-_Cw5A9gBiM,Политические,хабаровск це зеленый клин в1918 читай историю.
-_Cw5A9gBiM,Политические,Женщина всё говорит про идеальный мир. ну смешно слушать её.
-_Cw5A9gBiM,Политические,А почему не пригласили Киселева или Соловьева?
-_Cw5A9gBiM,Политические,"О, вот это конструктивно, мне понравилось!"
-_Cw5A9gBiM,Политические,"Отличный пример с Пивоваровым показал, что репутация - самый действенный цензор. Вы представляете если бы телеканалы финансировались по их рейтингу. Дудь забрал бы себе прайм-тайм а Соловьев подрабатывал на автомойке. Больше, мне кажется, ничего и не надо, общество само способно отличить тухляк от фуа-гра."
-_Cw5A9gBiM,Политические,Соболь ты Лучшая! Когда в Думу.
-_Cw5A9gBiM,Политические,"Люба Люба Люююбочка, Любу знают всееее -."
-_Cw5A9gBiM,Политические,ечтайте!
-_Cw5A9gBiM,Политические,"Никакой цензуры в СМИ? Ты спятила, Любка? Я не хочу целыми днями по всем каналам смотреть и слушать мат, или пошлятину типа!. В 90-е среди бела дня, центральный канал показывал фильмы Тинто Брасса. Ты этого на помнишь."
-_Cw5A9gBiM,Политические,"Хорошая тема , Любовь."
-_Cw5A9gBiM,Политические,"Единственный минус-разность в громкости собеседников. Постоянно то убавлял, то прибавлял."
-_Cw5A9gBiM,Политические,007 сказал как в лужу пукнул.
-_Cw5A9gBiM,Политические,"007 От Дудя то, что сидят на стульях друг против друга в пустой комнате? Зашибись какой креатив от Дудя."
-_Cw5A9gBiM,Политические,По чести и совести.
-_Cw5A9gBiM,Политические,Венедиктова сами смотрите.
-_Cw5A9gBiM,Политические,"Молодцы! Вот что надо, вот чего не хватает - разговоров о нашей стране, нормальной стране, которая будет без путина и его ОПГ."
-_Cw5A9gBiM,Политические,"У Соболь платье и кроссовки а у Синдеевой джинсы и туфли, надеюсь в прекрасной России будущего я этого уже не увижу."
-_Cw5A9gBiM,Политические,"Сделайте хоть один полезный ролик, например Зерно становится второй нефтью. Скоро станет первой. Пригласите специалиста по теме Как выживать в условиях голода. От знаний о коррупции, о власти, о СМИ, толку мало. Армия должна брать власть в свои руки, неужели не найдётся ни одного патриотичного генерала."
-_Cw5A9gBiM,Политические,"Венедиктов трётся с Горбачёвым, нет ему доверия."
-_Cw5A9gBiM,Политические,"Отличная работа хорошая подборка мнений, рациональные выводы. Но начало - ужасное. Причём здесь путин? Зачем постоянно упоминать личности, даже если они известны? Сразу ощущается злободневное и обыденное повествование. Так же недосказанными остаётся позиция государственных СМИ и причины введения регулирования сейчас. Да, конечно, в идеальном мире, как в коммунизме и прочих утопиях, все идеи логичны. А где многогранная оценка и постулирование конфликта хороших и плохих? Режессура явно политически ангажированная. Привели бы оценку и краткую историю монополизации СМИ, чтобы очертить плохих. В результате - злободневный репортаж лета 2020. Этакое мнение на один раз. Пожалуйста, подготавливайте более широкие репортажи. Непонятно какое место на вашем компасе СМИ отводится проектам голоса америки, куда положить ВГТРК Культура или СТС."
-_Cw5A9gBiM,Политические,"нужна абсолютная свобода слова, как первая поправка в сша."
-_Cw5A9gBiM,Политические,"Конкуренцию в СМИ, этику и объективное вещание - возможно один гос. , канал на равноценных условиях."
-_Cw5A9gBiM,Политические,с киселёвым во главе. Вали к повару.
-_Cw5A9gBiM,Политические,"Так так, что-то интересненькое, запасаемся поп-корном, смотрим."
-_Cw5A9gBiM,Политические,"Галина Тимченко - лучшая. Насколько же умный, интеллигентный и порядочный человек."
-_Cw5A9gBiM,Политические,Ну какие алигархи?. Их нет в Расии. Алигархи зарабатывают. А это просто милиардеры.
-_Cw5A9gBiM,Политические,точнее это воры и бандиты без совести и без чести.
-_Cw5A9gBiM,Политические,"Телеканал Дождь всем пример. Их лозунг Творим, что хотим, который был при Зыгаре - вот то, что нужно каждому каналу. Тогда журналисты, согласно собственным убеждениям, легко сгруппируются, ни у кого не будет мук совести, как сейчас у некоторых работников СМИ. Ну, и зритель легко определится с приоритетными для него каналами, и рынок будет прекрасно разделен."
-_Cw5A9gBiM,Политические,"Любовь Эдуардовна, вы большая молодец!"
-_Cw5A9gBiM,Политические,"А те персонажи которых вы здесь упоминаете - это не журналисты, а дикторы тв и радио."
-_Cw5A9gBiM,Политические,ЛЮБОВЬ ВЫ КЛАССНАЯ! ВЫ ВСЕМИ ВОЗМОЖНОСТЯМИ НАС ДВИГАЕТЕ К РОССИИ БУДУЩЕГО!
-_Cw5A9gBiM,Политические,"Ты права с первых минут ролика. Парламента у нас действительно нет! И парламентариев нет. И сенаторов с сенатом нет, Любашка! Есть Государственная дума. называй вещи своими именами! Или до сих пор подражаешь Западу?"
-_Cw5A9gBiM,Политические,Люба Соболь Агонь женщина.
-_Cw5A9gBiM,Политические,Ого. Моё почтение!
-_Cw5A9gBiM,Политические,комментируем и выдвигаем в топы.
-_Cw5A9gBiM,Политические,Интересный и позновательный ролик. Странно что так мало просмотров.
-_Cw5A9gBiM,Политические,"Понятие СМИ предполагает наличие массы потребителей и единичные средства массовой информации, которые дают народным массам ту информацию, которая приносит им больше прибыли, например, информацию по пустым лекарствам, информацию, прославляющую власть, информацию о кредитах и т. п. Снабжают этой информацией или платят за эту информацию компании, структуры, заинтересованные в потреблении своей продукции, а не информации. Таким образом, СМИ встроены в систему потребления товаров и чьих-то интересов. Потребители информации почти ничего не платят за информацию, а производители действительно стоящей информации находятся вообще в стороне процесса. Поэтому вместо СМИ должна быть создана система производства и потребления информации, которая работает на рынке производителей и потребителей информации. Производителей информации должно быть также много, как и потребителей. Потребители информации должны определять ценность информации и оплачивать её. Производители информации будут получать прибыль за ценность информации для потребителей.. В процессе функционирования системы будут формироваться соответствующие сообщества потребителей и производителей по специализации и интересам, которые будут не только формировать контент, но и следить за качеством информации и соблюдением установленных правил."
-_Cw5A9gBiM,Политические,"Пивоваров засланый казачёк, скорее всего."
-_Cw5A9gBiM,Политические,"Согласен с тем что СМИ нужны честные, напоминающие о долге власти. А обществу об идеалах."
-_Cw5A9gBiM,Политические,"лариса Маркова лариса, иди в салон красоты за ботоксом и силиконом. На этом канале тебе не место, если ты не бот."
-_Cw5A9gBiM,Политические," Люди они не стадо чтоб ими управлять. Каждый человек индивидуален и им нужна правда. Они в праве сами выбирать как им жить, к чему стремится. Раскрывать свой потенциал, развиваться."
-_Cw5A9gBiM,Политические,лариса Маркова вы ерунду то не говорите. Все что они с Алексеем говорят это правда. Проверяйте хоть информацию прежде чем такие обвинения выдвигать.
-_Cw5A9gBiM,Политические,"Не согласен. Как говорит Герман Греф быдлом надо управлять иначе, что-нибудь не получится."
-_Cw5A9gBiM,Политические,"Со всем согласен, только прежде чем дать Соловьёву и остальным таким же ведущим эфир, надо их судить. Пусть сначала ответят за весь ущерб, который они нанесли, а потом могут попробовать выжить в конкурентной среде качественных журналистов."
-_Cw5A9gBiM,Политические,Ни один порядочный гражданин в нашей стране уже не смотрит федеральное телевидение.
-_Cw5A9gBiM,Политические,У меня мама смотрит. Она порядочный человек.
-_Cw5A9gBiM,Политические,Пивоваров?
-_Cw5A9gBiM,Политические,хабаровск уже забрал 20 у путина. осталось 35-40 это с накачкой. нужна консолидация. нужно выводить нового лидера. к осени ещё потеряют они богатые и не поворотливые но 30-35 всегда будут за путина.
-_Cw5A9gBiM,Политические, если вы житель Чечни. объясните мне как русскому человеку что будут делать чеченцы после путина?
-_Cw5A9gBiM,Политические,"В Чечне рейтинг рисуется полностью. У Путина в Чечне рейтинг 0, его все ненавидят."
-_Cw5A9gBiM,Политические,"Привет всем! Я считаю , что журналист должен освещать правку и только правду. А не то что думает и навязывать своё мнение не имеет право! Объективно, честно, и не искать сенсацию! Для этого есть жёлтая пресса! Да к стати надо уже выдавать премию желтой прессе, типа галоши желтой!"
-_Cw5A9gBiM,Политические,"венедиктов, ну ты даёшьвладимир ельцинна 1540 жги дальше."
-_Cw5A9gBiM,Политические,"Демократия - это смесь частных судов с государственными ресторанами, бесплатными для бомжей."
-_Cw5A9gBiM,Политические,Отличный выпуск. Пивоварова в министры в ПРБ!
-_Cw5A9gBiM,Политические,"Венедиктов А. А. единственный здесь, который способен мыслить категориями. Его оговорки, наши обиды на его часто хамское поведение никак не отменяют этот факт."
-_Cw5A9gBiM,Политические,путина в отставку!
-_Cw5A9gBiM,Политические,"Вижу следующего мэра города Москвы , Любовь Соболь."
-_Cw5A9gBiM,Политические,О это слишком сексуальный мэр. её будут все хотеть. Ммм какие ножки.
-_Cw5A9gBiM,Политические,"Ой, точно нет."
-_Cw5A9gBiM,Политические, пошло.
-_Cw5A9gBiM,Политические,А я её вижу секретарём мэра Москвы -.
-_Cw5A9gBiM,Политические,Любовь Молодчина!
-_Cw5A9gBiM,Политические,Телевидение должно умереть. В страшных муках. Это будет месть ублюдочным руководителям государства за похороненную уникальную сеть синхронного АМ-вещания.
-_Cw5A9gBiM,Политические,я не смотрю телевизор с 2014 года. От слова совсем. Выдернул провода антены и настроил смарт тв.
-_Cw5A9gBiM,Политические,"Ольга Пшеничникова хех, надеюсь на ютубе выучили?"
-_Cw5A9gBiM,Политические,Вова Пересунько А вас с нетерпением ждет учебник русского языка.
-_Cw5A9gBiM,Политические,"Хех, если вы смотрите подобное, то ничего вы не выдёрговали. Телеведущии з гос каналов, передают вам привет. На Ютубе. А вы всё думайте, что вы всё вырубили и выкинули."
-_Cw5A9gBiM,Политические,Мы уже три года.
-_Cw5A9gBiM,Политические,А я отключила 7 мес. назад. Навсегда.
-_Cw5A9gBiM,Политические,Я уже лет пятнадцать не смотрю.
-_Cw5A9gBiM,Политические,Классное начало! Продолжайте в том же духе!
-_Cw5A9gBiM,Политические,Пивоваров уже испачкался репортажем про норильск!
-_Cw5A9gBiM,Политические,". Ребят, володя путин умер,. Его с народом больше нет,. И никогда уже не будет,. Есть на него похожий дед -. С потухшим взглядом,. Об ну лен ный,. Предавший сам себя давно,. В народе называют просто -. Похожим словом про трепло!. Ещё в восьмом году,. Кто мыслит,. Понятно стало нам одно. Володя навсегда остался,. И будет только хуже. Но. Народ наш падок на коврижки,. Ушами любит и душой,. Глазам своим не доверяет,. Как Буратино. Как слепой. И вот на славу порезвившись,. И мордой в грязь,. Да и не раз,. Вдруг осенило православных,. Володя Путин, ты же м. зь,. Мы люди русские, тер пи лы,. Но есть предел даже у нас,. Хабаровск, братцы, это сила -. Всю правду выложил о вас!. И подхватила вся Россия,. И замолчал совсем старик,. Сидит он где то очень тихо. И над яйцом своим дрожит. И понимает наш Володя,. Что за него нет никого,. Я про росгвардию не буду,. Володин, Терешкова - всё!. Так что, дружище,. Ты покойник. Хоть ходишь по земле ещё,. А как политик давно умер. А может не было его?!"
-_Cw5A9gBiM,Политические,"Не страна, а дурдом. Нас зомбируют ночью, зомбируют днём. Детский сад, где все вещи вверх дном. Где на троне сидит, в маске клоуна гном. Узурпаторов план нас доить как коров. Вечно править меняясь местами. Им не нужен народ, нужно больше рабов. Перед ними чтобы мы пресмыкались. Всех, кто против, в тюрьму, а лучше в гробу. Запереть, и чтоб не жужжали. Людям буквой закона, ломают судьбу. Забыв про завета скрижали. с К. Толмацкий."
-_Cw5A9gBiM,Политические,"Так именно и будет, бизнесмен олигарх у которого денег больше и победит в борьбе между СМИ, если не будет какого то контроля со стороны государства."
-_Cw5A9gBiM,Политические,Грамотные предложение Любовь.
-_Cw5A9gBiM,Политические,"2410 давайте сделаем так, чтобы таких излишков у бинсесменов не было - отличная идея. давайте это назовём раскулачивание ещё."
-_Cw5A9gBiM,Политические,"Российский либерал, это всегда человек, который врет как дышит. Я за 30 лет не видел исключений. Другие тоже чаще всего врут, у нас страна такая. Но среди людей других взглядов иногда встречаются честные люди. Я не говорю о тех, кто может заблуждаться. Это бывает. Я говорю о тех, кто врет сознательно. Поэтому, наверное, среди либералов так много евреев. То же касается и СМИ, как советских, так и российских, образцов тотального вранья. При Ельцине свобода слова в СМИ была только для либералов, все остальные, ими же, дискриминировались как и сейчас. Не понятно, почему вы для разговора о свободе СМИ собрали одних либералов, записных лгунов? Это то же самое, если бы вы пригласили только Соловьева, Киселева, Скабееву и других путинских пропагандонов. Результат был бы тот же - никакой. Чтобы разобраться в чем-либо, нужны разные точки зрения. До середины только досмотрел, тридцатилетний, пустопорожний треп."
-_Cw5A9gBiM,Политические,"Спрашивать у Пивоварова и Венедиктова про свободу СМИ, что за зашквар. Ещё бы у пескова спросили."
-_Cw5A9gBiM,Политические,"Правильно, конкуренция это рост."
-_Cw5A9gBiM,Политические,"Оказывается Люба Соболь носит очки не от плохого зрения, а для того чтобы ей не кончили в глаз."
-_Cw5A9gBiM,Политические,"Если Путин прийдёт на телеканал дождь, то в стране настанет засуха."
-_Cw5A9gBiM,Политические,люба избавься от говора маньячки. противно.
-_Cw5A9gBiM,Политические,чушь прекрасная! наивная. 30 лет назад я это уже слышал.
-_Cw5A9gBiM,Политические,"Скучно. Не хорошо, не плохо. Просто вода без вкуса."
-_Cw5A9gBiM,Политические,"Когда в стране так не спокойно,. Когда народ за правду бьётся,. Где наш великий чародей?!. По совместительству злодей,. Бессменный лидер всей державы,. К тому же обн улен ный,. Старый,. Володя Путин, где же ты,. На божий свет всё ж выходи,. И покажи, что ты боец -. С народом встреться наконец,. Лети скорей давай в Хабаровск,. Не бойся, ты же смелый парень,. В сортире ты мочить способен,. А тут на площади, с народом,. Поговорить о том о сём -. Или тебе всё это в лом?!. Не хочешь?!. Что ж, тогда давай,. В ОТСТАВКУ, милый,. подавай,. Тянуть не будем -. С сентября,. Народ в Хабаровске вчера. Тебя отправил навсегда. России нужен новый лидер,. А не из бун ке ра правитель,. Не царь ,. С двадцатилетним стажем,. Неле гитим ным, кстати, даже,. И непросроченный продукт,. Давай ка, собирайся, друг!. Если тебя судьба России реально беспокоит сильно,. Освободить её пора,. От твоего, Володь, тепла. с Новиков. А."
-_Cw5A9gBiM,Политические,"Ну даааааааааааааааа, Венедиктов очень независимый. Он даже не от Кремля зависит а от своей влюблёности в самого себя. Он очень мерзский тип."
-_Cw5A9gBiM,Политические,"В моём личном рейтинге журналистов, Пивоваров стоит на первом месте с огромным отрывом от любого второго."
-_Cw5A9gBiM,Политические,"Проект норм! Ведущая поправь дикцию , раздражает!"
-_Cw5A9gBiM,Политические,"Путин фамилию меняет и, все."
-_Cw5A9gBiM,Политические,"Пивоваров, говоря о Норникеле, стыдливо прячет глаза."
-_Cw5A9gBiM,Политические,"Само по себе так сложиться не может, что олигархи все сами по себе исчезнут и на их месте возникнут честные бизнесмены европейского типа. Это тяжёлая и кропотливая работа государства и только оно способно решить эту проблему и многие другие противоречия возникающие вместе с ней."
-_Cw5A9gBiM,Политические,А Дудь?
-_Cw5A9gBiM,Политические,Венедиктов все про себя рассказал. Слушайте внимательно.
-_Cw5A9gBiM,Политические,"Соболь все же не дает покоя успех Собчак А руководитель дождя, настолько безвкусное существо, что я не удивлен почему дождь в жопе."
-_Cw5A9gBiM,Политические,"я еще могу понять, что человек не верит и не боится Бога, но вот так вот, оголив ноги почти вплоть до срамного органа, сидеть напротив, почти вплотную, чужого мужика, в голове не укладывается. где нормальная женская скромность?!"
-_Cw5A9gBiM,Политические,Театр больных людей.
-_Cw5A9gBiM,Политические,"Запрета у Киселёва, Соловьёва и Симонян работать ведущими и репортёрами может и не быть, но кто же их будет слушать в последствии? На западе существует ещё такое понятие как репутация."
-_Cw5A9gBiM,Политические,Отличный ролик.
-_Cw5A9gBiM,Политические,Вверх!
-_Cw5A9gBiM,Политические,Классный ролик! По больше таких!
-_Cw5A9gBiM,Политические,Топ.
-_Cw5A9gBiM,Политические,Спасибо! Хороший ролик!
-_Cw5A9gBiM,Политические,"Конечно на государственных каналах не должно быть вранья и очковтирательства, это просто какой то позор. Ладно бы если только на частных каналах привирали, это было бы ещё пол беды, но вот когда на государственных каналах гонят откровенное враньё это не выдерживает никакой критики."
-_Cw5A9gBiM,Политические,Что тут пивоваров делает?
-_Cw5A9gBiM,Политические,Что тут делает Пивоваров? Притащил телевидение в интернет. В этом его будущее?
-_Cw5A9gBiM,Политические,"Это да, это потом, это не сейчас. Любовь, при всем глубоком уважении - это через пяток лет, когда упыря уберут."
-_Cw5A9gBiM,Политические,Иногда полезно для настроя поднять голову от работы и посмотреть вдаль.
-_Cw5A9gBiM,Политические,Остальные порядочные журналисты! Спасибо им за всё! А вам Любовь - особенная благодарность!
-_Cw5A9gBiM,Политические,"Не привык видеть Парфенова без вина. А, если серьезно, разговоры и хотелки это хорошо. Но, пока будет Путин у власти, никакой свободы, в том числе, и в СМИ, не будет. Не зря ж на пеньках и в багажнике голосовали."
-_Cw5A9gBiM,Политические,"Вот что бывает, когда даешь не нашему человеку что-то разграбить."
-_Cw5A9gBiM,Политические,Тетя лошадь.
-_Cw5A9gBiM,Политические,"харе уже устали от трЁпа, митинг когда? все уже давно и так знают и видят, что одно ворьё во власти. Учитесь у Хабаровска. Объединяйтесь с оппозиционнами блогерами, партиямикоторых нет в Москве, но есть в регионах. Нужна дата и лозунг, хотя какой лозунг и так все ясно. Хабаровск и без честного голосования победил. Митинг когда? Алексей скажи? Ждать сил нет у народа. Мы все ждем и верим."
-_Cw5A9gBiM,Политические,"Не со СМИ надр начинать, а с повышения зарплат. Тогда люди станут не подкупными. Уровень жизни как повысить? Тогда и сми станут независимыми."
-_Cw5A9gBiM,Политические,"Ага, в Думе большие зарплаты, и?"
-_Cw5A9gBiM,Политические,Ау молодежь где вы?
-_Cw5A9gBiM,Политические,"Всё хорошо, всё зае-сь, репортаж бомба, но у Пивоварова надо было спросить за его материал за счёт олигарха, не ругайте строго понимаю пластинка заезженная."
-_Cw5A9gBiM,Политические,Как сами половину не договаривают так нечего а как другие так цензура.
-_Cw5A9gBiM,Политические,"Сегодня А. Лукашенко на федеральных каналах не батька и не союзник, а главный злодей."
-_Cw5A9gBiM,Политические,"Государство в ПРБ не должно выделять средства для СМИ и не должно иметь никакого министерства потому, что именно этот подход -- порочен. Пропаганда, Гёббельс. СМИ должны сами себя финансировать. Мы с мужем -- творческие личности. Всю свою жизнь сами себя финансируем. Да, это трудно. Но это также заставляет работать и над качеством, и над независимостью. Кто способен создать хорошее Содержание контент Содержание, тот вне всякого сомнения достигнет популярности. Именно так получилось у Навального и ФБК. Во-первых, честность. Во-вторых, фантастический труд, не покладая рук, правильное использование времени. В-третьих у Навального великолепный слог, не просто юриста, но и оратора, и порой даже поэта. Поэтому его интересно слушать и читать, как и всю команду ФБК. Например, Любовь Соболь очень серьезные выступления, колючие и беззастенчивые доводы, смелость риторики и абсолютная Правдивость. И это -- всегда интересно. Считаю, что русские аудитории настолько изголодались по Правде, что материала и аудиторий хватит на сотни лет. На Сотни. Подождите откроются все Архивы ЧКНКВДКГБГРУФСБ и пр. ведомств. Будет о чем писать и вещать!"
